jurisdiccion_de_residencia_id,provincia_nombre,cie10_causa_id,causa_defuncion,sexo_id,Sexo,grupo_edad,cantidad,codigo,rango_edad,Especialidad,especialidad_disponible,Tasa de Mortalidad Adultos,num_establecimientos
38,JUJUY,A41,Otras Sepsis,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,INFECTOLOGÍA,1,0.5449609149572425,673
30,ENTRE RÍOS,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,02.De 15 a 34 anios,3,02,De 15 a 34 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.7222905910709475,1158
82,SANTA FE,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,24,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.8106037052668295,2548
22,CHACO,I61,Hemorragia intraencefálica,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUROLOGÍA,1,1.814367302537006,976
22,CHACO,A16,"Tuberculosis respiratoria, no confirmada bacteriológica o histológicamente",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,INFECTOLOGÍA,1,1.814367302537006,976
54,MISIONES,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,6,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.5356905212761011,953
30,ENTRE RÍOS,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.7222905910709475,1158
90,TUCUMÁN,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.6322620866082017,2402
14,CÓRDOBA,Y20,"Ahorcamiento, estrangulamiento y sofocación, de intención no determinada",1,masculino,02.De 15 a 34 anios,24,02,De 15 a 34 anios,MEDICINA LEGAL,1,2.601768414079629,8186
10,CATAMARCA,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.07578053462385934,566
6,BUENOS AIRES,I49,Otras arritmias cardiacas,1,masculino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
34,FORMOSA,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,5,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.5592865389709595,473
30,ENTRE RÍOS,I61,Hemorragia intraencefálica,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUROLOGÍA,1,0.7222905910709475,1158
18,CORRIENTES,J98,Otros trastornos respiratorios,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.18515274833088505,713
82,SANTA FE,C22,Tumor maligno del hígado y de las vías biliares intrahepáticas,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,ONCOLOGÍA,1,0.8106037052668295,2548
6,BUENOS AIRES,J96,"Insuficiencia respiratoria, no clasificada en otra parte",2,femenino,02.De 15 a 34 anios,7,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,Y20,"Ahorcamiento, estrangulamiento y sofocación, de intención no determinada",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,MEDICINA LEGAL,1,4.903988474345726,1761
22,CHACO,A16,"Tuberculosis respiratoria, no confirmada bacteriológica o histológicamente",1,masculino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,INFECTOLOGÍA,1,1.814367302537006,976
6,BUENOS AIRES,E14,"Diabetes mellitus, no especificada",1,masculino,02.De 15 a 34 anios,4,02,De 15 a 34 anios,ENDOCRINOLOGÍA,1,0.7563380015732742,9773
50,MENDOZA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.674473167775137,2262
46,LA RIOJA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,4,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.5481659998043183,449
6,BUENOS AIRES,I50,Insuficiencia cardíaca,1,masculino,02.De 15 a 34 anios,13,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
30,ENTRE RÍOS,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.7222905910709475,1158
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,C92,Leucemia mieloide,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,HEMATOLOGÍA,1,4.903988474345726,1761
34,FORMOSA,A41,Otras Sepsis,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,INFECTOLOGÍA,1,0.5592865389709595,473
82,SANTA FE,X95,"Agresión con disparo de otras armas de fuego, y las no especificadas",2,femenino,02.De 15 a 34 anios,3,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.8106037052668295,2548
14,CÓRDOBA,E14,"Diabetes mellitus, no especificada",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,ENDOCRINOLOGÍA,1,2.601768414079629,8186
86,SANTIAGO DEL ESTERO,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,02.De 15 a 34 anios,5,02,De 15 a 34 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.6005314419260794,865
46,LA RIOJA,K74,Fibrosis y cirrosis del hígado,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,HEPATOLOGÍA,0,0.5481659998043183,449
66,SALTA,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.514793286430103,1120
54,MISIONES,C71,Tumor maligno del encéfalo,2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,ONCOLOGÍA,1,0.5356905212761011,953
54,MISIONES,J98,Otros trastornos respiratorios,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.5356905212761011,953
6,BUENOS AIRES,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,02.De 15 a 34 anios,6,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
86,SANTIAGO DEL ESTERO,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.6005314419260794,865
30,ENTRE RÍOS,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.7222905910709475,1158
54,MISIONES,I71,Aneurisma y disección aórticos,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CIRUGÍA CARDIOVASCULAR,1,0.5356905212761011,953
18,CORRIENTES,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,21,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.18515274833088505,713
62,RÍO NEGRO,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,7,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.5743435493049346,605
86,SANTIAGO DEL ESTERO,I61,Hemorragia intraencefálica,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUROLOGÍA,1,0.6005314419260794,865
6,BUENOS AIRES,I49,Otras arritmias cardiacas,2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
86,SANTIAGO DEL ESTERO,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.6005314419260794,865
62,RÍO NEGRO,J18,"Neumonía, organismo no especificado",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.5743435493049346,605
22,CHACO,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,3,02,De 15 a 34 anios,PSIQUIATRÍA,1,1.814367302537006,976
18,CORRIENTES,Y34,"Evento no especificado, de intención no determinada",2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.18515274833088505,713
82,SANTA FE,I50,Insuficiencia cardíaca,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.8106037052668295,2548
90,TUCUMÁN,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,6,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.6322620866082017,2402
30,ENTRE RÍOS,R98,Muerte sin asistencia,2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.7222905910709475,1158
90,TUCUMÁN,N18,Enfermedad renal crónica,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEFROLOGÍA,1,0.6322620866082017,2402
6,BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",1,masculino,02.De 15 a 34 anios,104,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
46,LA RIOJA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,11,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.5481659998043183,449
74,SAN LUIS,I42,Cardiomiopatía,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.6211155378486056,575
54,MISIONES,C92,Leucemia mieloide,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,HEMATOLOGÍA,1,0.5356905212761011,953
66,SALTA,J18,"Neumonía, organismo no especificado",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.514793286430103,1120
22,CHACO,C80,Tumor maligno de sitios no especificados,2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,ONCOLOGÍA,1,1.814367302537006,976
22,CHACO,K65,Peritonitis,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,GASTROENTEROLOGÍA,1,1.814367302537006,976
6,BUENOS AIRES,E14,"Diabetes mellitus, no especificada",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,ENDOCRINOLOGÍA,1,0.7563380015732742,9773
42,LA PAMPA,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.6524638317267923,703
6,BUENOS AIRES,I67,Otras enfermedades cerebrovasculares,1,masculino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,NEUROLOGÍA,1,0.7563380015732742,9773
82,SANTA FE,Y20,"Ahorcamiento, estrangulamiento y sofocación, de intención no determinada",1,masculino,02.De 15 a 34 anios,21,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.8106037052668295,2548
22,CHACO,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,NEUMONOLOGÍA,1,1.814367302537006,976
66,SALTA,A41,Otras Sepsis,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,INFECTOLOGÍA,1,0.514793286430103,1120
34,FORMOSA,A16,"Tuberculosis respiratoria, no confirmada bacteriológica o histológicamente",1,masculino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,INFECTOLOGÍA,1,0.5592865389709595,473
78,SANTA CRUZ,Y20,"Ahorcamiento, estrangulamiento y sofocación, de intención no determinada",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.3947881238311271,351
58,NEUQUÉN,E10,Diabetes mellitus insulinodependiente,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,ENDOCRINOLOGÍA,1,0.4903119903707241,1287
66,SALTA,B20,"Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en enfermedades infecciosas y parasitarias",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,INFECTOLOGÍA,1,0.514793286430103,1120
14,CÓRDOBA,I49,Otras arritmias cardiacas,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CARDIOLOGÍA,1,2.601768414079629,8186
62,RÍO NEGRO,N18,Enfermedad renal crónica,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEFROLOGÍA,1,0.5743435493049346,605
38,JUJUY,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,8,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.5449609149572425,673
54,MISIONES,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,11,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.5356905212761011,953
86,SANTIAGO DEL ESTERO,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,15,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.6005314419260794,865
82,SANTA FE,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.8106037052668295,2548
26,CHUBUT,I21,Infarto agudo del miocardio,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.2636221549937281,956
14,CÓRDOBA,J98,Otros trastornos respiratorios,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,2.601768414079629,8186
82,SANTA FE,Y20,"Ahorcamiento, estrangulamiento y sofocación, de intención no determinada",1,masculino,02.De 15 a 34 anios,14,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.8106037052668295,2548
70,SAN JUAN,Y34,"Evento no especificado, de intención no determinada",1,masculino,02.De 15 a 34 anios,4,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.6213157091176333,880
86,SANTIAGO DEL ESTERO,C80,Tumor maligno de sitios no especificados,2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,ONCOLOGÍA,1,0.6005314419260794,865
70,SAN JUAN,A41,Otras Sepsis,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,INFECTOLOGÍA,1,0.6213157091176333,880
38,JUJUY,X59,Exposición a factores no especificados,1,masculino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.5449609149572425,673
14,CÓRDOBA,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,NEUMONOLOGÍA,1,2.601768414079629,8186
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,Y24,"Disparo de otras armas de fuego, y las no especificadas, de intención no determinada",1,masculino,02.De 15 a 34 anios,5,02,De 15 a 34 anios,MEDICINA LEGAL,1,4.903988474345726,1761
86,SANTIAGO DEL ESTERO,A41,Otras Sepsis,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,INFECTOLOGÍA,1,0.6005314419260794,865
42,LA PAMPA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.6524638317267923,703
14,CÓRDOBA,J98,Otros trastornos respiratorios,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,2.601768414079629,8186
18,CORRIENTES,E14,"Diabetes mellitus, no especificada",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,ENDOCRINOLOGÍA,1,0.18515274833088505,713
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,X59,Exposición a factores no especificados,1,masculino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,MEDICINA LEGAL,1,4.903988474345726,1761
42,LA PAMPA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.6524638317267923,703
6,BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
58,NEUQUÉN,I67,Otras enfermedades cerebrovasculares,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUROLOGÍA,1,0.4903119903707241,1287
10,CATAMARCA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,17,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.07578053462385934,566
82,SANTA FE,X95,"Agresión con disparo de otras armas de fuego, y las no especificadas",1,masculino,02.De 15 a 34 anios,7,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.8106037052668295,2548
6,BUENOS AIRES,C92,Leucemia mieloide,1,masculino,02.De 15 a 34 anios,3,02,De 15 a 34 anios,HEMATOLOGÍA,1,0.7563380015732742,9773
50,MENDOZA,N18,Enfermedad renal crónica,1,masculino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,NEFROLOGÍA,1,0.674473167775137,2262
22,CHACO,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,9,02,De 15 a 34 anios,PSIQUIATRÍA,1,1.814367302537006,976
82,SANTA FE,X95,"Agresión con disparo de otras armas de fuego, y las no especificadas",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.8106037052668295,2548
38,JUJUY,N18,Enfermedad renal crónica,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEFROLOGÍA,1,0.5449609149572425,673
82,SANTA FE,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.8106037052668295,2548
22,CHACO,R99,Otras causas mal definidas y las no especificadas de mortalidad,2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,1.814367302537006,976
34,FORMOSA,E14,"Diabetes mellitus, no especificada",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,ENDOCRINOLOGÍA,1,0.5592865389709595,473
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,X59,Exposición a factores no especificados,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,MEDICINA LEGAL,1,4.903988474345726,1761
70,SAN JUAN,J98,Otros trastornos respiratorios,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.6213157091176333,880
38,JUJUY,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.5449609149572425,673
6,BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",2,femenino,02.De 15 a 34 anios,17,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
6,BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",1,masculino,02.De 15 a 34 anios,49,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
6,BUENOS AIRES,I50,Insuficiencia cardíaca,2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I50,Insuficiencia cardíaca,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CARDIOLOGÍA,1,4.903988474345726,1761
6,BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",2,femenino,02.De 15 a 34 anios,6,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
86,SANTIAGO DEL ESTERO,J18,"Neumonía, organismo no especificado",1,masculino,02.De 15 a 34 anios,4,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.6005314419260794,865
90,TUCUMÁN,J98,Otros trastornos respiratorios,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.6322620866082017,2402
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,MEDICINA LEGAL,1,4.903988474345726,1761
82,SANTA FE,X95,"Agresión con disparo de otras armas de fuego, y las no especificadas",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.8106037052668295,2548
6,BUENOS AIRES,C71,Tumor maligno del encéfalo,1,masculino,02.De 15 a 34 anios,4,02,De 15 a 34 anios,ONCOLOGÍA,1,0.7563380015732742,9773
14,CÓRDOBA,Y20,"Ahorcamiento, estrangulamiento y sofocación, de intención no determinada",1,masculino,02.De 15 a 34 anios,9,02,De 15 a 34 anios,MEDICINA LEGAL,1,2.601768414079629,8186
66,SALTA,I49,Otras arritmias cardiacas,2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.514793286430103,1120
26,CHUBUT,N18,Enfermedad renal crónica,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEFROLOGÍA,1,0.2636221549937281,956
82,SANTA FE,X95,"Agresión con disparo de otras armas de fuego, y las no especificadas",1,masculino,02.De 15 a 34 anios,18,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.8106037052668295,2548
82,SANTA FE,Y83,"Cirugía y otros procedimientos quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CIRUGÍA GENERAL,1,0.8106037052668295,2548
82,SANTA FE,I42,Cardiomiopatía,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.8106037052668295,2548
54,MISIONES,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,13,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.5356905212761011,953
26,CHUBUT,I64,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUROLOGÍA,1,0.2636221549937281,956
6,BUENOS AIRES,I42,Cardiomiopatía,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
46,LA RIOJA,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,02.De 15 a 34 anios,3,02,De 15 a 34 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.5481659998043183,449
54,MISIONES,J18,"Neumonía, organismo no especificado",1,masculino,02.De 15 a 34 anios,8,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.5356905212761011,953
86,SANTIAGO DEL ESTERO,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,02.De 15 a 34 anios,3,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.6005314419260794,865
10,CATAMARCA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.07578053462385934,566
34,FORMOSA,X59,Exposición a factores no especificados,1,masculino,02.De 15 a 34 anios,8,02,De 15 a 34 anios,MEDICINA LEGAL,1,0.5592865389709595,473
46,LA RIOJA,J18,"Neumonía, organismo no especificado",2,femenino,02.De 15 a 34 anios,2,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.5481659998043183,449
6,BUENOS AIRES,J18,"Neumonía, organismo no especificado",9,desconocido,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
74,SAN LUIS,I49,Otras arritmias cardiacas,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,CARDIOLOGÍA,1,0.6211155378486056,575
22,CHACO,A41,Otras Sepsis,1,masculino,02.De 15 a 34 anios,3,02,De 15 a 34 anios,INFECTOLOGÍA,1,1.814367302537006,976
82,SANTA FE,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,02.De 15 a 34 anios,3,02,De 15 a 34 anios,PSIQUIATRÍA,1,0.8106037052668295,2548
22,CHACO,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,02.De 15 a 34 anios,5,02,De 15 a 34 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,1.814367302537006,976
66,SALTA,I61,Hemorragia intraencefálica,1,masculino,02.De 15 a 34 anios,1,02,De 15 a 34 anios,NEUROLOGÍA,1,0.514793286430103,1120
